f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,class
10.3685565,8.368394857,14.34406378,14.92612144,11.1462653,2.960707274,0.20790436,30.34274086,4.29781216,20.75606489,-2.832692718,-0.713963769,7.380984601,1.7301641,-1.338991416,3.661008584,C
7.605332685,11.64107414,8.849311861,11.62391928,14.40045724,2.502207085,4.920782566,6.957703941,11.46334587,8.916126088,-6.033985981,-5.786729029,-1.631563429,0.347224894,-4.252966924,0.747033076,F
8.536900362,9.818375597,15.87727853,2.131235259,17.38517947,2.363274726,3.95614508,30.13522934,5.976556189,20.31215605,-6.044554329,-6.37528773,8.405429328,1.900904888,-2.522277165,7.50452444,C
28.93381956,7.607616682,19.93811768,10.09360143,9.525252196,0.372996138,3.027913171,6.663476006,13.37075898,9.979173782,-0.562601984,-6.735678978,-3.39160387,2.681428801,-3.280516737,1.719483263,C
9.912323959,11.4086747,14.83660218,11.59854927,11.32066978,3.324444598,1.435379468,9.369196493,10.9735272,8.360822003,-5.317234288,0.759827904,4.759827904,0.861833667,-1.346046945,3.653953055,E
9.691630037,13.95603746,16.70295592,11.10865007,15.143431,2.780084771,4.470607886,9.390775884,15.88096281,13.30596359,-7.680248933,0.66837068,1.035933993,1.044726582,-1.974907783,3.025092217,E
8.664084947,8.850221548,14.76064962,4.316831363,15.50591841,0.02994716,5.428416119,8.44568818,9.601766612,14.60308782,-5.475005518,-2.252268788,4.361879317,0.952499448,-2.237502759,4.134899431,D
12.89271071,10.58848051,16.86361089,6.455063444,16.27134885,3.068768587,5.01511804,8.995288618,10.70074303,8.02053632,-4.99305699,-8.651180407,-2.222276094,1.000694301,-1.996528495,-2.847623466,E
7.588353148,12.48281444,8.076816277,1.352123853,17.82040404,2.607947251,5.023757076,28.90256944,6.702562293,20.21934652,-19.27066105,-7.829983938,6.618812122,1.603135354,-8.413491903,6.015676768,E
9.1763465,13.48708569,6.990379995,14.05217953,6.778487236,0.274338952,3.892443763,6.80633905,13.51777399,9.866001262,-2.304560885,-5.262525273,-5.152155842,-0.381024778,-3.102192418,1.897807582,E
16.21941672,7.645601395,21.97632663,15.10500763,8.888465906,3.984460206,4.591188981,7.712264894,11.3773577,6.913842026,-1.405180546,-12.74401187,-5.193698619,3.349593934,-5.994633417,-0.994633417,D
31.68740912,4.268792833,20.03318454,3.664109956,15.203274,2.403811381,5.698028437,31.83358869,8.503575529,21.39858845,1.789400511,-6.318000839,9.442431945,1.678940051,1.394700255,8.368693287,A
7.219891753,13.42073004,6.619250616,10.29754239,8.062154635,2.513858746,3.488703933,15.180171,9.60169112,14.11630154,-4.362247392,1.660171508,4.24005577,1.206675962,-0.732157053,4.267842947,E
14.685692,15.77504236,14.31310418,9.431040994,10.86812131,0.44795147,4.813608699,10.27851364,13.80174727,15.28136037,-10.14509512,-1.622355981,3.723071569,0.628827152,-3.545588772,1.454411228,D
9.425878527,11.04747142,8.5666398,15.95122744,3.131055639,3.909441892,5.206650186,8.576811563,11.41194001,7.899452863,11.5644921,2.077735124,6.077735124,-0.747125127,3.42351266,8.42351266,D
6.064931204,11.60143235,9.559638423,5.258087941,16.06565197,1.792139246,4.765941456,8.31287245,12.21355464,7.224483225,-16.02529983,-4.575222574,-3.395401675,0.423461521,-6.24600103,-1.24600103,F
26.92764102,6.786577215,20.13275949,16.48945304,1.594797513,3.807452017,1.191255698,9.887692861,12.32262551,6.821314663,3.295524468,4.382735064,8.382735064,1.952979195,2.316687394,7.316687394,C
24.82096371,4.04330938,20.00417497,17.14058033,3.72964241,1.832568022,4.220125968,10.6148842,15.34786123,12.2504633,11.30739582,-1.885298385,4.230974257,2.464671339,1.707974628,6.707974628,A
22.69493348,4.665646336,20.44879536,6.24562915,15.38730178,2.275905678,5.740033632,13.01003223,14.48461089,12.37437234,20.51917613,-9.588580922,3.063141632,3.551917613,10.75958807,2.101781741,A
19.31996608,8.080519713,20.93738392,18.71215429,3.83373502,2.870563523,4.94383193,16.44251161,7.875594381,19.11536193,6.236599891,0.364419384,6.187766947,2.400583121,1.377658049,6.377658049,A
8.351127717,11.542602,15.10821853,10.92244132,5.487376818,1.961057859,3.366979164,8.062551606,10.03160318,7.610080287,-3.906575036,-13.61296335,-0.319654628,0.691782806,-6.982045156,-1.982045156,E
8.377159683,13.14160072,7.515241832,12.9039853,6.56832578,0.779358479,3.126901814,12.90378403,10.27735316,14.85782734,-2.441476961,-6.51772169,0.512632863,0.58543881,-3.659419944,1.340580056,D
17.54555586,4.086579654,20.32367651,15.96322517,2.534054579,2.228335404,3.590338034,14.65555584,5.552304322,21.02787002,6.258378311,-0.350616916,7.29556147,1.775688899,1.085170863,6.085170863,A
31.57317439,5.160061466,20.40431419,14.89447623,1.151484724,2.135613359,0.798475718,23.56057594,6.490802536,20.83113306,3.776432682,2.136326276,13.05917723,2.479661836,1.500910786,6.500910786,A
15.41364871,13.40840199,16.40808033,13.7652555,5.577287476,2.991371132,3.470292994,7.99218093,12.29634477,8.756963672,-1.034807302,0.197920726,4.197920726,1.194346264,-0.50956819,4.49043181,D
12.65115672,12.38958487,13.99447153,7.874289136,13.63360352,2.297601511,4.118788288,10.59513172,13.90053285,17.31592959,-6.544377583,-1.854026574,1.26196781,0.768434208,-2.741938802,2.258061198,D
6.260668373,11.38138589,8.144762204,11.99354632,8.174624172,3.753266026,1.658204054,9.567728924,13.55783238,9.680546752,-3.605741855,5.512226088,9.512226088,0.227464668,1.061992073,6.061992073,E
8.063181229,8.159805313,14.62705424,2.169353927,14.94841108,2.66224785,4.107509988,17.82149909,9.633157743,20.70240937,-6.148091198,-14.04791193,13.62149219,2.770248699,-5.823449777,11.8512435,C
6.108192516,12.75868645,9.417118142,12.89370868,8.30064441,0.231830192,3.693981593,9.205211913,10.44026084,8.436079816,-2.155900106,-8.100528625,-4.197131335,-1.362451802,-4.24752862,0.75247138,E
9.378747223,9.559962931,14.20336203,5.829435253,14.91848928,2.319744841,5.971432468,26.60831721,8.813771429,20.84960891,-7.833092662,-10.94562567,11.9780062,2.496334367,-5.074907548,10.48167184,C
13.89636815,11.74293437,17.29550594,2.119191911,18.61526766,3.407708253,5.532452902,22.91854334,6.087555593,21.96956573,-2.371426865,-8.384424912,6.747191186,1.624531864,-4.325844634,6.122659321,C
15.24222017,9.56190599,19.95613171,1.230683798,15.0224075,3.300112225,0.905226585,11.66496215,13.35473839,13.54158522,4.798289624,-9.058253789,3.660966987,1.979828962,2.899144812,1.522880119,C
21.55183002,8.279864033,19.84921728,16.80054251,5.949475847,1.364345523,4.393143313,15.05347229,8.098670321,19.91403536,5.771863152,-3.148808413,13.05353652,1.549666579,-0.202371051,4.797628949,A
16.12579102,7.028789008,21.79543706,10.97432519,10.09526621,2.63051842,0.28477805,23.73481361,8.345585919,21.7685631,0.80612889,4.797355348,12.21467313,2.124818363,1.867096951,6.867096951,A
10.70799697,14.75700887,15.1024284,17.93038771,6.462255361,0.706342093,4.253362351,10.82044404,9.737474567,15.52383426,14.65363752,-14.55481218,0.821690324,0.763388464,-2.734429029,2.265570971,B
21.66682371,8.888595441,19.08599537,6.993481908,11.80397112,3.651887081,3.086814224,9.391535456,10.51810501,17.20847803,12.28811347,-4.372929183,1.726776746,2.728811347,6.644056733,0.763072657,B
6.644264396,13.26662206,7.405390702,14.94877268,7.307327065,1.504646044,5.305207169,13.92872347,11.06417184,14.80820323,-0.303808748,-5.575646344,4.101069599,1.1835116,-2.732471497,2.267528503,D
9.78561779,14.0177035,16.37950769,15.1315938,4.897807425,2.395702678,4.769653825,13.60712906,11.3603164,16.38821826,2.571041094,0.660275132,4.961357933,0.969515192,0.584541579,5.584541579,C
13.3747438,13.28545492,12.47575936,5.308313766,18.3538922,2.986076986,3.034778194,21.75065875,9.806586085,20.85008401,-2.2333355,-6.864562406,6.520671265,1.586778544,-2.042126532,5.933892721,C
7.175939995,10.32501495,8.606096578,3.68462547,16.48826253,2.761241737,4.636031532,20.33121954,8.988254089,21.94197882,-12.46551898,-1.079281298,7.222557242,1.70375954,-3.89941362,6.518797702,E
9.207238897,8.893967971,16.05495419,6.19158301,10.81112778,2.327154191,4.419223975,14.41633623,14.6706142,15.93496453,-7.120974006,-8.540554015,2.10831557,1.117421247,-5.672141008,-0.672141008,D
7.006838724,12.00512658,6.993445347,5.033214528,17.99537041,2.110791864,4.412885272,30.93293154,9.760307559,19.41390239,-13.08104619,-5.848627714,6.895044209,1.649174035,-3.273588684,6.245870174,E
14.82356002,8.374929825,13.55496928,11.9714475,6.229196634,2.886027353,4.935273441,7.473423786,10.30784817,8.154156257,-1.58777075,-5.88289117,-1.626935252,0.682814955,-3.181480675,1.818519325,D
12.29306937,13.39774192,15.13572804,7.723133381,15.78865153,3.104978715,4.921881747,27.41362388,9.584448817,19.20314874,-11.60112317,-5.973005141,12.39646857,2.566078094,-5.722366269,10.83039047,D
11.41534577,15.1762329,13.08031677,5.629443758,12.05463721,1.254254962,3.434894493,12.12034602,5.314330271,21.00469177,-6.113465796,-3.030143999,7.390613779,1.731768963,-3.124259782,6.658844816,D
24.98174754,7.027142449,21.89920351,3.524931766,17.95417226,2.625477052,4.294143975,31.05513265,4.84417127,21.04128296,-0.684371576,-2.107442711,11.73711812,1.431562842,0.157814212,10.28093177,B
9.932681197,15.66880044,12.27182103,1.577285582,15.81219527,3.215597214,3.504513659,15.70619382,14.74576139,17.88030791,-6.913191554,-5.501682562,1.714748978,0.808680845,-2.513009642,2.486990358,D
7.873417081,11.0517179,7.318255218,12.65220244,14.36394284,3.619054904,4.566500202,10.52802851,8.10278018,14.57533402,-10.62153114,-13.17347861,1.574614418,0.762435736,-8.477665538,-3.477665538,F
9.660116057,12.33194615,9.299532377,9.502298315,13.93869951,2.997018889,4.020229509,9.482617037,12.17714702,7.609759832,-7.819869515,-6.359318711,-4.711218944,0.428900699,-4.938016842,0.061983158,F
7.006837051,11.52535272,9.288482006,8.101942226,14.56384552,3.493872116,0.204774928,7.054834464,13.48413598,8.692547743,-6.655622372,6.059676251,10.05967625,0.551127846,0.527626178,5.527626178,F
8.910353707,11.83429815,8.659257158,14.7545485,11.24576083,0.134566655,4.401405231,23.78969416,5.528809514,21.50749013,-4.093800705,-7.269229448,6.510940925,1.585156821,-4.385629113,0.614370887,D
11.79879302,10.06011993,17.32953447,18.88783912,2.103708397,3.803684209,3.619336536,21.33344383,8.289963086,21.38421322,9.588269892,0.934350585,5.616356143,1.436059357,2.453046884,7.453046884,A
11.83447292,12.04917496,15.19458362,18.26591622,6.213170661,3.845686918,2.69337433,6.2827901,13.83331611,6.889244578,4.115047195,7.080845182,11.08084518,1.381857304,3.645780624,8.645780624,D
6.460186972,13.71550165,9.6601494,10.44876487,12.13963103,0.130406048,5.136501767,15.49383261,11.30314419,14.84704308,-7.608656493,-9.199841168,4.376262157,1.229377026,-6.06876461,-1.06876461,E
9.28032532,14.76414591,14.72450373,15.04278102,6.221388064,3.096005003,0.515054547,7.620059142,13.22219274,7.032200473,3.409006401,-0.711594821,3.288405179,1.182744906,0.222420425,5.222420425,D
8.557516346,11.03529195,8.319738345,1.577891506,18.08609515,2.92485137,4.195649887,15.67099412,13.26291315,12.88008764,-13.45118099,-6.206883606,4.019395645,1.169899274,-6.282330082,3.849496371,F
8.119695229,10.98849924,13.31254942,14.6950106,11.14833685,2.560150097,1.247312387,27.15452895,9.859280732,21.92632102,-0.84996388,0.242779995,7.148501334,1.691416889,-0.444665972,4.555334028,C
28.5826226,4.054376808,19.85750044,12.08486652,5.957940528,2.936679928,1.221907464,7.891609063,10.36830046,6.614207032,-2.540028592,10.13347146,14.13347146,1.848482159,3.253939293,8.253939293,C
15.47264609,13.84596539,15.58832239,18.27614786,2.390062015,0.463509695,3.589848187,11.28083376,12.60913829,12.01739695,14.08165036,-4.395848573,4.96365642,1.200507381,1.355475684,6.355475684,B
27.86071431,4.86240851,21.57110503,14.02681587,12.25835453,3.122602409,4.51487492,14.63058105,8.166739192,19.27894889,-0.586553011,-3.760081852,7.718275978,1.765367603,-2.046672358,2.953327642,B
24.43077311,4.837013772,19.10011971,6.007963894,13.0766241,3.823796115,4.802114027,23.49502322,8.291900214,21.07853396,3.665908301,-9.265808056,6.162268633,1.86659083,2.332954151,5.635223861,A
12.71541857,12.16950236,12.70840842,10.24257184,6.304656886,1.593576198,3.603525193,21.54587376,9.919127474,21.0800238,-0.442907146,-1.676855608,12.14950892,2.524918153,-1.142749957,3.857250043,C
24.57195106,4.667181918,20.66808018,18.90923778,1.408410476,1.628917733,3.737516337,10.53421668,13.32949727,16.35320807,7.629582301,-12.93139541,2.155927689,1.848488936,-3.81401918,1.18598082,A
9.41274481,12.18468972,6.000386129,4.564379008,16.16610568,2.182593847,4.75574112,30.1804398,4.021011622,20.59338663,-17.80028881,-2.427347024,6.971473666,1.661912278,-5.794800129,6.309561388,E
9.795342473,11.51504139,17.24032437,12.52333961,13.5881712,2.824578122,5.40296605,9.382618274,10.47193578,13.45830463,-9.689389258,-2.519538823,3.314710703,1.302565925,-3.805488491,1.194511509,D
18.01616536,5.66014366,20.53371628,6.588772975,14.54649844,2.19318512,3.194376198,15.85670207,13.14636616,15.62876538,2.847029259,-5.626718139,2.66313294,1.784702926,1.92351463,1.87096318,C
25.02185161,8.166814264,19.07447273,14.0951157,7.018013314,3.813199366,5.376410899,9.103153138,12.77810215,6.373613062,-4.337968875,-4.876036556,0.303359226,1.527730292,-3.44950745,1.55049255,D
6.030053286,11.56760517,6.101501528,14.63908753,6.220821327,3.412560973,2.535211917,13.60840712,14.24953929,15.2011948,-4.063851583,1.538151331,3.711899123,1.118649854,-0.708399841,4.291600159,E
8.797385733,10.43581927,8.509191204,11.43386067,8.266235009,3.474457807,4.607240156,18.37431579,4.031157729,21.13347201,-4.012184875,2.521668835,9.792056432,2.132009405,-0.285684204,4.714315796,C
6.369671115,11.43993767,8.572559575,3.68206879,15.3275911,3.348377897,3.812611099,8.638617907,12.77330111,8.189981918,-15.95221099,-7.571326592,4.996557183,-0.07826267,-3.906153921,1.093846079,F
7.222699295,10.97564316,6.324221269,13.4957618,6.65814892,2.961605981,5.260697784,13.590133,11.37735844,14.32549699,1.525213687,-5.277667549,0.466931781,0.577821964,-2.151058057,2.848941943,D
8.960747455,10.10735957,8.369265824,8.006033072,13.05240307,0.350172772,3.845538013,19.93398237,6.61244995,19.5763429,-10.23437576,-3.072014162,11.09581619,2.349302699,-4.171933176,9.746513493,D
27.47013657,4.905554066,20.03876907,18.24197435,6.723570034,2.885186159,0.445012088,29.86494123,6.525133674,21.20191233,18.85744092,1.10604259,6.789458304,1.869409059,4.841877975,9.841877975,A
15.36309291,14.6076173,14.08091486,7.365088835,15.75702366,2.739053841,4.298606363,19.01240277,9.533068499,20.5960926,-6.731484564,8.678740887,11.55647695,2.426079491,1.599937562,10.13039746,C
6.762400148,11.98687341,6.19295008,14.38636598,10.09812908,2.30147562,2.068696292,11.88743545,8.515146543,13.21286588,-1.622257056,0.786431231,4.458642724,1.243107121,-0.411217918,4.588782082,E
6.055761801,10.05207358,6.035412151,6.819483393,14.03472418,2.655487408,3.397843015,8.558131556,11.28489068,8.769239701,-8.463624095,2.811142698,6.811142698,0.280485226,-1.2779299,3.7220701,F
12.70948257,10.27147268,16.01829474,14.14591428,4.262364179,0.963868138,3.931662836,21.33017523,9.904871831,21.89647329,2.106719281,-2.531135349,10.26755854,2.211259757,-0.861293242,4.138706758,B
13.40612476,11.751738,14.84939228,1.082188618,16.5734968,1.059218043,5.521524135,8.44848893,12.04556428,8.817493604,-4.923486011,-3.443592608,-10.67764247,1.007651399,-1.961743005,-2.337909572,F
26.59218905,9.346821899,20.94370875,12.43483649,14.76119588,3.801967323,5.427834618,6.881116954,11.45288808,9.848932716,7.340421598,4.61707002,8.61707002,2.23404216,4.170210799,4.258882939,C
9.33093482,13.38615354,6.819157438,13.00500825,8.279478769,3.040436225,1.793181667,18.00944249,7.991943857,20.12941851,1.353757156,2.059355396,6.338998871,1.556499812,0.863170704,5.863170704,D
9.599145531,10.65358837,6.073878555,11.7650535,15.15356199,0.719585122,4.531982522,27.25181316,7.328789698,19.99852442,-7.856431177,-4.96359727,8.80033219,1.966722032,-4.365606657,7.833610158,D
14.94172071,10.21296453,13.86343896,7.154703857,14.52841519,3.814494523,1.552505425,6.245767085,11.15683501,9.17734311,-10.78891981,2.724942702,6.724942702,0.644089902,-1.895170493,3.104829507,E
8.686698118,13.35811433,7.022741564,12.30811121,12.870493,0.71588263,3.194030787,9.803980172,11.53709884,8.485565649,-11.37256179,-3.908641159,-0.176594969,0.317249225,-4.805074264,0.194925736,F
9.256901028,11.32124359,9.035577084,4.065201944,15.32326703,3.217067395,5.980444575,15.55192116,5.351588902,19.82492532,-21.47768379,-10.88661027,8.30245078,1.883741797,-4.777697154,7.418708984,E
9.390505664,9.967752906,14.23420768,16.25707411,1.494559452,3.655506022,4.676480494,9.651929174,13.11622831,7.210480035,2.621480685,-1.695136714,-0.684507868,0.663914228,-0.384270126,4.615729874,D
28.05000029,8.89717095,20.57095246,6.661275225,16.61844427,2.76689894,4.02269225,8.65862069,10.30356496,14.599194,10.29167727,-7.27785333,5.325563986,2.529167727,5.645838633,4.937969989,B
22.57417208,8.176644892,19.22965701,14.32511688,12.03318651,2.079545008,1.868336144,9.603019037,14.55840521,17.63437162,-0.965301826,5.38046174,3.195330651,3.199413263,1.667200269,6.667200269,C
7.954372,11.82579286,9.333196941,14.68325778,4.150190781,0.201998034,4.19231551,28.17160101,9.157829135,21.56580362,3.156111366,-5.224138709,9.706423491,2.117737248,-1.721029954,3.278970046,B
9.845310959,11.8548406,6.188756214,15.09974161,2.382358406,3.316154243,2.71011178,9.943502534,12.81441711,12.89520816,7.347004609,-0.287852242,1.971965529,0.828660922,1.383479385,6.383479385,D
10.23553329,12.89400899,12.84746791,15.17711745,3.162752999,3.535198418,5.42599816,10.40065663,13.88632556,16.46696376,7.030461729,-8.700411029,0.57853508,1.133995761,-2.200889163,2.799110837,C
8.320428299,11.50258933,7.497678166,10.03813425,11.19031027,1.199112496,3.856074838,6.207996267,11.21348266,7.000594251,-1.556607867,-6.401353629,-1.678601397,-1.831935294,-3.389715979,1.610284021,F
12.31800855,13.30434262,15.65292301,14.59107215,9.285848157,3.598436353,4.344646968,15.07978544,13.72005268,16.39494963,-1.549662556,-6.381859247,1.518428893,0.749835382,-3.379856992,1.620143008,C
17.37865267,9.985533397,19.20394255,15.80790907,8.563162376,0.017907692,5.855949347,6.885695942,11.7975614,9.680078688,-3.845410059,-13.6604867,-1.436276512,1.971065015,-6.986555309,-1.986555309,D
25.73570429,5.258482634,21.61301084,9.018670765,10.95654325,2.338411338,5.137244339,11.4042646,10.38336513,13.82564356,7.438905364,0.643398256,1.051741442,2.243890536,4.219452682,3.416914725,B
18.65159643,8.513305289,19.84261711,5.774955486,18.92504799,2.724737528,4.941337988,10.06534149,8.584622971,15.1294307,10.55383056,-8.802374767,2.52790731,2.555383056,5.776915281,4.716515624,B
11.23334852,9.256293503,13.22367243,12.77687919,7.249382477,3.949151222,4.468315472,13.59360657,12.96392008,17.43977905,-4.714988911,-4.810866667,4.319228046,1.258348473,-3.516608339,1.483391661,D
9.493706566,11.40576765,15.13866954,5.499659355,16.08101057,1.76379224,4.904477168,29.82917648,6.153075138,19.61148136,-8.979738863,-2.074524838,10.74331486,2.290552476,-3.989869432,9.452762381,C
10.81879716,13.99158279,14.64310412,16.47827008,3.725330292,3.191911949,2.107281254,8.272301417,12.69131229,6.080381482,7.588981289,0.873919092,4.873919092,0.945376753,1.928044944,6.928044944,D
14.45954203,10.99908895,17.09601928,5.760688313,16.20576309,1.250411668,3.91878549,21.14575298,8.055039453,20.37636611,-2.362436195,-2.892645903,16.93697732,3.322829553,-0.681218098,14.61414776,B
10.93928517,9.837866617,13.6956026,18.25808527,1.173885539,2.352986296,4.87093386,9.568118764,12.14049159,6.440898877,13.64279518,10.01833785,14.01833785,1.263972169,7.2516729,12.2516729,C
13.2346747,8.036138015,16.57055866,18.05074406,6.973107726,1.614501672,3.101955076,6.771479774,11.19011829,7.136654441,9.730025528,-4.85983758,-7.141033495,0.630090179,0.074240724,5.074240724,C
20.41687695,4.606943624,19.43423594,4.645298273,15.13217224,1.058539071,4.780649356,6.436260917,10.08769539,8.487559455,4.322951228,-5.444842406,-1.986260527,1.932295123,2.661475614,-1.967453165,D
11.21839372,13.4257784,14.38107523,6.206049442,15.33531448,3.292364391,3.322880245,7.658961891,13.12947054,7.45987022,-7.571729812,4.437593897,8.437593897,0.925785569,-0.377268329,4.622731671,E
13.06602586,11.22734415,14.58287863,1.027443665,18.67595604,2.471248113,5.969459365,10.02823721,9.542866215,17.75859565,-7.531458171,-5.474055961,2.654095118,0.746854183,-3.265729085,2.711745932,D
24.76698091,7.319819472,20.91767377,16.95623974,1.553206351,0.791235754,4.723668291,19.48010402,7.546006921,21.99940716,11.67356284,-7.130613755,19.49387347,2.250244803,-0.386031688,4.613968312,A
14.13489638,9.254136299,16.2505645,5.050358767,16.1408231,3.809174999,1.127349321,15.04503062,12.78657902,16.99323348,-8.999386109,-17.07650594,2.735508811,0.600061389,-5.649615613,-0.649615613,D
20.85978973,8.904265291,19.91376387,5.862166562,12.08870527,3.192982537,4.40211371,10.48507153,9.291834155,15.25443688,0.632324521,2.196464882,3.915314306,1.563232452,0.81616226,3.579046026,C
27.76343405,4.895681893,21.47832127,10.97852257,9.703599535,2.519106182,4.248736515,7.713347654,13.50330818,7.119549241,-3.634940075,-1.237842675,-2.976408405,2.535137212,-1.757836133,3.242163867,D
29.07839356,9.999274288,19.75144263,4.035961114,15.37914972,2.979338043,4.635380021,14.16383183,12.54418541,17.04159919,13.09234955,-5.689763172,3.913814822,2.809234955,7.046174773,3.761512351,A
18.42678598,4.97438748,21.70520027,10.23713957,8.359098775,1.047033481,5.922649903,23.56895344,4.052338193,21.54042796,-0.476861505,-1.101513642,7.370330285,2.317734104,-0.911512727,4.088487273,A
19.25771889,4.651158759,20.96018953,7.640057732,13.44570459,2.029562872,4.017792562,8.333185033,12.8901573,8.183091666,3.117608361,2.680030083,6.680030083,1.811760836,2.058804181,3.815966319,C
27.83902929,4.739430329,20.22482871,12.27256297,10.06654695,3.298266022,1.996258052,21.80731208,5.733676781,19.97874827,6.787312407,3.294748785,7.396779185,2.178731241,3.893656203,6.663982654,A
8.561033682,10.00443063,7.538525447,11.26090326,12.43925548,1.518630956,5.438130111,8.107934029,12.11386196,7.737792638,-1.554125611,-3.116299746,-6.215583916,0.212108016,-2.020322963,2.979677037,F
13.15947282,13.52264439,17.13940634,6.929425274,12.91526863,2.009772731,1.552463071,9.447171639,13.98883195,9.47086088,-9.364346846,-0.423357653,3.576642347,1.237499277,-2.850819067,2.149180933,E
15.79433307,9.026649058,14.40007999,6.516349418,18.61265127,2.359711233,5.865500493,14.238905,4.273686239,21.8263576,-6.926611152,-11.88187514,17.48371919,3.413953198,-3.322945062,15.06976599,C
7.988922714,10.92354236,6.090675393,10.55513136,12.91778127,1.580914738,3.845259677,15.03085507,14.65910793,13.29576342,-9.704638905,-1.6208985,4.505115926,1.250852654,-3.434867434,1.565132566,F
6.777903303,12.57995317,9.583897679,7.212627672,11.42358937,0.358470324,4.103170322,20.54122035,5.325111613,19.44772103,-8.793208863,-11.76876661,7.242585337,1.707097556,-7.435288304,6.535487781,D
13.18913929,12.46880471,14.37654426,13.45204663,11.17397961,2.004576627,4.410280082,7.614646204,13.20556529,8.697037966,-1.31570874,-6.552475605,-2.216750009,1.067668048,-3.392458687,1.607541313,E
13.64575753,4.294629122,20.66394713,5.4787864,11.45378727,2.104462341,3.422447652,23.29287626,6.01155858,20.02660285,1.729590254,-3.926417144,14.20119641,1.672959025,1.364795127,12.33433034,A
11.84515215,14.13490151,14.39423367,3.210260288,17.57355357,2.497066169,2.678767377,16.20947372,5.084252637,19.43837342,-7.18090197,-6.12718113,5.736328059,1.456054677,-2.724701156,5.280273383,D
8.055496401,12.07728824,9.739737712,13.16041458,7.047714206,0.609545335,5.670196481,14.72680446,9.450687878,21.77991262,-1.095344746,-5.094817909,7.638057033,1.773009506,-2.730010315,2.269989685,C
9.865953595,11.02404412,6.899484982,9.065058661,11.76305942,3.897036685,4.270467793,12.96468838,14.75532139,17.81328421,-5.986388032,-0.777447018,1.096452703,0.682742117,-2.153866599,2.846133401,E
7.430707003,12.5085831,7.442857417,12.99782738,13.04870912,2.612374621,3.596181862,14.67667679,12.13222237,13.92374612,-5.566680931,0.43391311,0.416658989,0.569443165,-1.544206437,3.455793563,E
8.107393441,11.78383506,7.181015949,5.093884556,14.33989018,3.502229944,5.366998434,24.17144303,5.621962102,20.48546191,-24.56367186,-12.73820312,12.01252223,2.502087038,-2.601029442,10.51043519,E
27.65448978,6.832983599,20.7883329,1.545746217,18.54685199,0.163658613,3.287112678,8.285816883,11.43429562,12.33181146,14.15559075,-9.049402208,3.531971763,2.915559075,7.577795373,3.443309802,B
24.10819943,7.341664213,20.42484876,14.88993901,1.429517254,2.010314467,0.222365646,14.20184609,4.981747238,19.65549242,8.884791846,3.400433143,5.971446213,1.632411585,3.304711771,8.304711771,A
15.40482571,11.37192986,14.9774914,17.83613474,5.413305325,1.603257263,5.833024069,25.66562065,7.94753502,19.02366421,3.018488729,-7.144208559,6.859544801,1.643257467,-2.555464717,2.444535283,B
8.3292166,13.89841242,7.544539531,10.22293893,14.44563385,2.691175428,5.364047444,15.99723789,9.367601349,13.83971901,-7.489655357,-1.547117607,1.502881121,0.750480187,-2.850379509,2.149620491,E
14.29294754,9.186431058,13.8432488,2.512679305,15.03097457,2.58230372,5.105038664,29.15945259,5.816053313,20.5686663,-2.255094128,-5.893320492,10.40123445,2.233539074,-3.060089089,9.167695372,C
11.50807951,14.66177918,16.1514442,3.38294473,14.58782838,3.100116853,5.785922255,14.76461277,10.15457969,17.29047167,-9.021813732,-8.319700612,3.332226477,0.597818627,-4.269311194,0.730688806,D
13.03258723,4.573166132,20.32938409,13.01252587,11.43674618,3.532696329,5.776628255,15.41925852,8.611899052,15.44502263,-0.437433832,-4.327510264,3.0316318,2.008348941,-2.245821068,2.754178932,C
13.912859,8.818188618,12.66111299,2.349332554,18.24579232,1.940253193,3.533450097,22.65846417,5.72988226,21.48896788,-6.753216451,-2.857109705,12.51347796,2.585579661,-2.876608225,10.9278983,C
20.73531924,9.175817274,19.0302486,12.45907927,10.09560029,2.600014814,2.593522967,12.23588413,15.82689047,17.41894745,5.980031855,3.963267873,2.836685654,2.098003186,3.490015928,3.712059013,B
18.84812259,6.150379502,20.68775442,5.754062385,17.02027628,2.501209778,3.281960901,8.092243359,13.93541397,9.369763885,8.763863587,-6.909676881,-0.783931329,2.376386359,4.881931793,-1.36567752,C
8.406871581,8.704096564,13.64245754,12.1768098,11.34496002,2.369799827,2.281738774,20.07382799,9.201203916,21.95386098,0.113662725,0.891821197,12.59150012,2.598583353,0.066674513,5.066674513,C
14.74961529,15.87258437,16.01356602,6.386997953,10.40297922,3.96706473,5.840120673,9.528157692,10.99106408,13.78146329,-10.06178674,-8.963103718,3.942535283,1.24461589,-6.583406568,-1.583406568,D
12.21386656,12.58407237,15.76991981,15.89475865,12.7925761,2.39498595,1.739316052,6.61721063,11.30149116,6.625784031,-1.418432447,0.040592653,4.040592653,0.833981972,-0.67102784,4.32897216,E
9.987389114,11.62415182,8.313992072,15.66148547,8.231109644,2.581935312,4.484234874,28.91729661,4.652632944,20.5270882,-3.329752801,7.735531678,14.30568074,2.884280124,2.057366666,7.057366666,C
24.50427096,5.127754116,19.35278179,6.912347545,16.30936658,1.593288091,4.713306628,8.121736091,13.41569974,6.674138243,2.531881835,-1.839966632,-0.501089366,1.753188184,1.765940918,-1.019438608,D
